	docid	citation
262	HYDROGEN-IN-A-NATURAL-Pd-O-COMPOUND-FROM-GONGO.html	Alexandre Raphael Cabral, Bernd Lehmann, Dieter Grambole, Folker Herrmann; HYDROGEN IN A NATURAL Pd–O COMPOUND FROM GONGO SOCO, MINAS GERAIS, BRAZIL. The Canadian Mineralogist 2004;; 42 (2): 689–694. doi: https://doi.org/10.2113/gscanmin.42.2.689
263	HYDROTHERMAL-ALTERATION-OF-MAGMATIC-TITANITE.html	Sadoon Morad, Mohamed A.K. El-Ghali, Miguel A. Caja, Khalid Al-Ramadan, Howri Mansurbeg; HYDROTHERMAL ALTERATION OF MAGMATIC TITANITE: EVIDENCE FROM PROTEROZOIC GRANITIC ROCKS, SOUTHEASTERN SWEDEN. The Canadian Mineralogist 2009;; 47 (4): 801–811. doi: https://doi.org/10.3749/canmin.47.4.801
264	HYDROTHERMAL-As-Bi-MINERALIZATION-IN-THE-NAKDONG.html	Dongbok Shin, Hee-In Park, Insung Lee, Kwang-Sik Lee, Jeong Hwang; HYDROTHERMAL As–Bi MINERALIZATION IN THE NAKDONG DEPOSITS, SOUTH KOREA: INSIGHT FROM FLUID INCLUSIONS AND STABLE ISOTOPES. The Canadian Mineralogist 2004;; 42 (5): 1465–1481. doi: https://doi.org/10.2113/gscanmin.42.5.1465
265	HYDROTHERMAL-REE-FLUOROCARBONATE-MINERALIZATION-AT.html	Excelso Ruberti, Gaston E.R. Enrich, Celso B. Gomes, Piero Comin-Chiaramonti; HYDROTHERMAL REE FLUOROCARBONATE MINERALIZATION AT BARRA DO ITAPIRAPUÃ, A MULTIPLE STOCKWORK CARBONATITE, SOUTHERN BRAZIL. The Canadian Mineralogist 2008;; 46 (4): 901–914. doi: https://doi.org/10.3749/canmin.46.4.901
266	HYDROTHERMAL-REE-MINERALIZATION-IN-THE-AMBA-DONGAR.html	Anna G. Doroshkevich, Shrinivas G. Viladkar, German S. Ripp, Maria V. Burtseva; HYDROTHERMAL REE MINERALIZATION IN THE AMBA DONGAR CARBONATITE COMPLEX, GUJARAT, INDIA. The Canadian Mineralogist 2009;; 47 (5): 1105–1116. doi: https://doi.org/10.3749/canmin.47.5.1105
267	HYDROTHERMAL-SYNTHESIS-AND-SINGLE-CRYSTAL-X-RAY.html	Wei Sun, Ya-Xi Huang, Zucheng Li, Yuanming Pan, Jin-Xiao Mi; HYDROTHERMAL SYNTHESIS AND SINGLE-CRYSTAL X-RAY STRUCTURE REFINEMENT OF THREE BORATES: SIBIRSKITE, PARASIBIRSKITE AND PRICEITE. The Canadian Mineralogist 2011;; 49 (3): 823–834. doi: https://doi.org/10.3749/canmin.49.3.823
268	HYPOGENE-Ba-RICH-TODOROKITE-AND-ASSOCIATED.html	J. Arturo Gómez-Caballero, M. Guadalupe Villaseñor-Cabral, Patricia Santiago-Jacinto, Francisco Ponce-Abad; HYPOGENE Ba-RICH TODOROKITE AND ASSOCIATED NANOMETRIC NATIVE SILVER IN THE SAN MIGUEL TENANGO MINING AREA, ZACATLÁN, PUEBLA, MEXICO. The Canadian Mineralogist 2010;; 48 (5): 1237–1253. doi: https://doi.org/10.3749/canmin.48.5.1237
269	IDENTIFICATION-AND-ALTERATION-TRENDS-OF-GRANITIC.html	T. Scott Ercit; IDENTIFICATION AND ALTERATION TRENDS OF GRANITIC-PEGMATITE-HOSTED (Y,REE,U,Th)–(Nb,Ta,Ti) OXIDE MINERALS: A STATISTICAL APPROACH. The Canadian Mineralogist 2005;; 43 (4): 1291–1303. doi: https://doi.org/10.2113/gscanmin.43.4.1291
270	IDENTIFICATION-OF-SCORODITE-IN-FINE-GRAINED-HIGH.html	Roberta L. Flemming, Kristin A. Salzsauler, Barbara L. Sherriff, Nikolay V. Sidenko; IDENTIFICATION OF SCORODITE IN FINE-GRAINED, HIGH-SULFIDE, ARSENOPYRITE MINE-WASTE USING MICRO X-RAY DIFFRACTION (μXRD). The Canadian Mineralogist 2005;; 43 (4): 1243–1254. doi: https://doi.org/10.2113/gscanmin.43.4.1243
271	IMAGING-BIREFRINGENT-MINERALS-WITHOUT-EXTINCTION.html	Michael D. Higgins; IMAGING BIREFRINGENT MINERALS WITHOUT EXTINCTION USING CIRCULARLY POLARIZED LIGHT. The Canadian Mineralogist 2010;; 48 (1): 231–235. doi: https://doi.org/10.3749/canmin.48.1.231
272	IMAGING-ELEMENT-DISTRIBUTION-PATTERNS-IN-MINERALS.html	Thomas Ulrich, Balz S. Kamber, Pedro J. Jugo, Doug K. Tinkham; IMAGING ELEMENT-DISTRIBUTION PATTERNS IN MINERALS BY LASER ABLATION – INDUCTIVELY COUPLED PLASMA – MASS SPECTROMETRY (LA–ICP–MS). The Canadian Mineralogist 2009;; 47 (5): 1001–1012. doi: https://doi.org/10.3749/canmin.47.5.1001
273	IMPACT-RELATED-Ca-METASOMATISM-IN-CRYSTALLINE.html	Claudia A. Trepmann, Thomas Götte, John G. Spray; IMPACT-RELATED Ca-METASOMATISM IN CRYSTALLINE TARGET-ROCKS FROM THE CHARLEVOIX STRUCTURE, QUEBEC, CANADA. The Canadian Mineralogist 2005;; 43 (2): 553–567. doi: https://doi.org/10.2113/gscanmin.43.2.553
274	IMPLICATIONS-OF-THE-SYNTHESIS-AND-STRUCTURE-OF-THE.html	Peter C. Burns, Frances C. Hill; IMPLICATIONS OF THE SYNTHESIS AND STRUCTURE OF THE Sr ANALOGUE OF CURITE. The Canadian Mineralogist 2000;; 38 (1): 175–181. doi: https://doi.org/10.2113/gscanmin.38.1.175
275	IN-SITU-MEASUREMENTS-OF-THE-H2O-CO2-RATIO-IN-FLUID.html	Robert L. Linnen, Hans Keppler, S. Michael Sterner; IN SITU MEASUREMENTS OF THE H2O:CO2 RATIO IN FLUID INCLUSIONS BY INFRARED SPECTROSCOPY. The Canadian Mineralogist 2004;; 42 (5): 1275–1282. doi: https://doi.org/10.2113/gscanmin.42.5.1275
276	IN-SITU-XRD-STUDY-OF-THE-THERMAL-DECOMPOSITION-OF.html	Stuart J. Mills, Ian C. Madsen, Ian E. Grey, William D. Birch; IN SITU XRD STUDY OF THE THERMAL DECOMPOSITION OF NATURAL ARSENIAN PLUMBOJAROSITE. The Canadian Mineralogist 2009;; 47 (3): 683–696. doi: https://doi.org/10.3749/canmin.47.3.683
277	INCREASE-IN-Al-Si-AND-Na-Ca-DISORDER-WITH.html	Sytle M. Antao, Ishmael Hassan; INCREASE IN Al–Si AND Na–Ca DISORDER WITH TEMPERATURE IN SCAPOLITE Me32.9. The Canadian Mineralogist 2008;; 46 (6): 1577–1591. doi: https://doi.org/10.3749/canmin.46.5.1577
278	INDEX-OF-REFRACTION-AND-UNIT-CELL-CONSTRAINTS-ON.html	David K. Teertstra; INDEX-OF-REFRACTION AND UNIT-CELL CONSTRAINTS ON CATION VALENCE AND PATTERN OF ORDER IN GARNET-GROUP MINERALS. The Canadian Mineralogist 2006;; 44 (2): 341–346. doi: https://doi.org/10.2113/gscanmin.44.2.341
279	INTERNAL-STRUCTURE-AND-MINERALOGY-OF-A-ZONED.html	Milan Novák, Petr Gadas; INTERNAL STRUCTURE AND MINERALOGY OF A ZONED ANORTHITE- AND GROSSULAR-BEARING LEUCOTONALITIC PEGMATITE IN SERPENTINIZED LHERZOLITE AT RUDA NAD MORAVOU, STARÉ MĚSTO UNIT, CZECH REPUBLIC. The Canadian Mineralogist 2010;; 48 (3): 629–650. doi: https://doi.org/10.3749/canmin.48.3.629
280	INTERNAL-ZONATION-AND-CHEMICAL-EVOLUTION-OF-THE.html	Cathleen D. Brown, Michael A. Wise; INTERNAL ZONATION AND CHEMICAL EVOLUTION OF THE BLACK MOUNTAIN GRANITIC PEGMATITE, MAINE. The Canadian Mineralogist 2001;; 39 (1): 45–55. doi: https://doi.org/10.2113/gscanmin.39.1.45
281	INTERPRETATION-OF-SELECTED-STRUCTURES-OF-THE.html	Vaclav Petříček, Emil Makovicky; INTERPRETATION OF SELECTED STRUCTURES OF THE BISMUTHINITE – AIKINITE SERIES AS COMMENSURATELY MODULATED STRUCTURES. The Canadian Mineralogist 2006;; 44 (1): 189–206. doi: https://doi.org/10.2113/gscanmin.44.1.189
282	INTERSECTING-ISOGRADS-IN-REGIONALLY-METAMORPHOSED.html	Jo-Anne S. Goodwin-Bell; INTERSECTING ISOGRADS IN REGIONALLY METAMORPHOSED SILICEOUS DOLOMITIC MARBLE OF THE SHARBOT LAKE DOMAIN, GRENVILLE PROVINCE, SOUTHEASTERN ONTARIO. The Canadian Mineralogist 2009;; 47 (4): 871–895. doi: https://doi.org/10.3749/canmin.47.4.871
283	INTRAGRAIN-VARIATION-IN-13C-AND-NITROGEN.html	Reika Yokochi, Daniel Ohnenstetter, Yuji Sano; INTRAGRAIN VARIATION IN δ13C AND NITROGEN CONCENTRATION ASSOCIATED WITH TEXTURAL HETEROGENEITIES OF CARBONADO. The Canadian Mineralogist 2008;; 46 (5): 1283–1296. doi: https://doi.org/10.3749/canmin.46.5.1283
284	INVESTIGATIONS-OF-CRYSTAL-CHEMICAL-VARIABILITY-IN.html	Yaping Li, Peter C. Burns; INVESTIGATIONS OF CRYSTAL-CHEMICAL VARIABILITY IN LEAD URANYL OXIDE HYDRATES. II. FOURMARIERITE. The Canadian Mineralogist 2000;; 38 (3): 737–749. doi: https://doi.org/10.2113/gscanmin.38.3.737
285	IRIDIUM-DISTRIBUTION-IN-HYDROTHERMALLY-SYNTHESIZED.html	Sergey M. Zhmodik, Gennady Yu. Shvedenkov, Natalia V. Verkhovtseva; IRIDIUM DISTRIBUTION IN HYDROTHERMALLY SYNTHESIZED Fe, Cu, Zn, AND Pb SULFIDES. The Canadian Mineralogist 2004;; 42 (2): 405–410. doi: https://doi.org/10.2113/gscanmin.42.2.405
286	IRON-CARBIDE-INCLUSIONS-IN-LOWER-MANTLE-DIAMOND.html	Felix V. Kaminsky, Richard Wirth; IRON CARBIDE INCLUSIONS IN LOWER-MANTLE DIAMOND FROM JUINA, BRAZIL. The Canadian Mineralogist 2011;; 49 (2): 555–572. doi: https://doi.org/10.3749/canmin.49.2.555
287	IRRADIATION-DAMAGE-IN-MONAZITE-Ce-AN-EXAMPLE-TO.html	Lutz Nasdala, Rainer Grötzschel, Sylvio Probst, Bernd Bleisteiner; IRRADIATION DAMAGE IN MONAZITE-(Ce): AN EXAMPLE TO ESTABLISH THE LIMITS OF RAMAN CONFOCALITY AND DEPTH RESOLUTION. The Canadian Mineralogist 2010;; 48 (2): 351–359. doi: https://doi.org/10.3749/canmin.48.2.351
288	JAGUEITE-Cu2Pd3Se4-A-NEW-MINERAL-SPECIES-FROM-EL.html	Werner H. Paar, Dan Topa, Emil Makovicky, Ricardo J. Sureda, Milka K. de Brodtkorb, Ernest H. Nickel, Hubert Putz; JAGUEITE, Cu2Pd3Se4, A NEW MINERAL SPECIES FROM EL CHIRE, LA RIOJA, ARGENTINA. The Canadian Mineralogist 2004;; 42 (6): 1745–1755. doi: https://doi.org/10.2113/gscanmin.42.6.1745
289	JOHILLERITE-FROM-TOLBACHIK-KAMCHATKA-PENINSULA.html	Kimberly T. Tait, Frank C. Hawthorne; JOHILLERITE FROM TOLBACHIK, KAMCHATKA PENINSULA, RUSSIA: CRYSTAL-STRUCTURE REFINEMENT AND CHEMICAL COMPOSITION. The Canadian Mineralogist 2004;; 42 (3): 717–722. doi: https://doi.org/10.2113/gscanmin.42.3.717
290	JOHNSENITE-Ce-A-NEW-MEMBER-OF-THE-EUDIALYTE-GROUP.html	Joel D. Grice, Robert A. Gault; JOHNSENITE-(Ce): A NEW MEMBER OF THE EUDIALYTE GROUP FROM MONT SAINT-HILAIRE, QUEBEC, CANADA. The Canadian Mineralogist 2006;; 44 (1): 105–115. doi: https://doi.org/10.2113/gscanmin.44.1.105
291	JONASSONITE-Au-Bi-Pb-5S4-A-NEW-MINERAL-SPECIES.html	Werner H. Paar, Hubert Putz, Dan Topa, Andrew C. Roberts, Chris J. Stanley, Franz J. Culetto; JONASSONITE, Au(Bi,Pb)5S4, A NEW MINERAL SPECIES FROM NAGYBÖRZSÖNY, HUNGARY. The Canadian Mineralogist 2006;; 44 (5): 1127–1136. doi: https://doi.org/10.2113/gscanmin.44.5.1127
292	JUABITE-CaCu10-Te4-O3-4-AsO4-4-OH-2-H2O-4-CRYSTAL.html	Peter C. Burns, Christine M. Clark, Robert A. Gault; JUABITE, CaCu10(Te4+O3)4(AsO4)4(OH)2(H2O)4: CRYSTAL STRUCTURE AND REVISION OF THE CHEMICAL FORMULA. The Canadian Mineralogist 2000;; 38 (4): 809–816. doi: https://doi.org/10.2113/gscanmin.38.4.809
293	KAMPHAUGITE-Y-FROM-THE-GOUDINI-CARBONATITE-SOUTH.html	Wilhelm J. Verwoerd; KAMPHAUGITE-(Y) FROM THE GOUDINI CARBONATITE, SOUTH AFRICA. The Canadian Mineralogist 2008;; 46 (4): 1007–1022. doi: https://doi.org/10.3749/canmin.46.4.1007
294	KARELIANITE-AND-VANADIAN-PHLOGOPITE-FROM-THE.html	Gaston Giuliani, Daniel Ohnenstetter, Fabien Palhol, Julien Feneyrol, Emilie Boutroy, Hélène De Boissezon, Thérèse Lhomme; KARELIANITE AND VANADIAN PHLOGOPITE FROM THE MERELANI HILLS GEM ZOISITE DEPOSITS, TANZANIA. The Canadian Mineralogist 2008;; 46 (5): 1183–1194. doi: https://doi.org/10.3749/canmin.46.5.1183
295	KHINITE-4O-KHINITE-AND-KHINITE-3T-PARAKHINITE.html	Frank C. Hawthorne, Mark A. Cooper, Malcolm E. Back; KHINITE-4O [= KHINITE] AND KHINITE-3T [= PARAKHINITE]. The Canadian Mineralogist 2009;; 47 (2): 473–476. doi: https://doi.org/10.3749/canmin.47.2.473
296	KNASIBFITE-K3Na4-SiF6-3-BF4-A-NEW.html	Francesco Demartin, Carlo Maria Gramaccioli, Italo Campostrini, Paolo Orlandi; KNASIBFITE, K3Na4[SiF6]3[BF4], A NEW HEXAFLUOROSILICATE–TETRAFLUOROBORATE FROM LA FOSSA CRATER, VULCANO, AEOLIAN ISLANDS, ITALY. The Canadian Mineralogist 2008;; 46 (2): 447–453. doi: https://doi.org/10.3749/canmin.46.2.447
297	KOCHSA-NDORITE-A-NEW-Ca-Al-CARBONATE-MINERAL.html	István E. Sajó, Sándor Szakáll; KOCHSÁNDORITE, A NEW Ca–Al CARBONATE MINERAL SPECIES FROM THE MÁNY COAL DEPOSIT, HUNGARY. The Canadian Mineralogist 2007;; 45 (3): 479–483. doi: https://doi.org/10.2113/gscanmin.45.3.479
298	KRIVOVICHEVITE-Pb3-Al-OH-6-SO4-OH-A-NEW-MINERAL.html	Victor N. Yakovenchuk, Yakov A. Pakhomovsky, Yuri P. Men’shikov, Julia A. Mikhailova, Gregory Yu. Ivanyuk, Oleg A. Zalkind; KRIVOVICHEVITE, Pb3[Al(OH)6](SO4)(OH), A NEW MINERAL SPECIES FROM THE LOVOZERO ALKALINE MASSIF, KOLA PENINSULA, RUSSIA. The Canadian Mineralogist 2007;; 45 (3): 451–456. doi: https://doi.org/10.2113/gscanmin.45.3.451
299	KUDRIAVITE-Cd-Pb-Bi2S4-A-NEW-MINERAL-SPECIES-FROM.html	Ilya V. Chaplygin, Nadezhda N. Mozgova, Larisa O. Magazina, Oksana Yu. Kuznetsova, Yury G. Safonov, Igor A. Bryzgalov, Emil Makovicky, Tonći Balič-Žunić; KUDRIAVITE, (Cd,Pb)Bi2S4, A NEW MINERAL SPECIES FROM KUDRIAVY VOLCANO, ITURUP ISLAND, KURILE ARC, RUSSIA. The Canadian Mineralogist 2005;; 43 (2): 695–701. doi: https://doi.org/10.2113/gscanmin.43.2.695
300	LALONDEITE-A-NEW-HYDRATED-Na-Ca-FLUOROSILICATE.html	Andrew M. McDonald, George Y. Chao; LALONDEITE, A NEW HYDRATED Na–Ca FLUOROSILICATE SPECIES FROM MONT SAINT-HILAIRE, QUEBEC: DESCRIPTION AND CRYSTAL STRUCTURE. The Canadian Mineralogist 2009;; 47 (1): 181–191. doi: https://doi.org/10.3749/canmin.47.1.181
301	LATE-TO-POST-TECTONIC-SETTING-OF-SOME-MAJOR.html	James M. McLelland, Bruce W. Selleck, Michael A. Hamilton, Marion E. Bickford; LATE- TO POST-TECTONIC SETTING OF SOME MAJOR PROTEROZOIC ANORTHOSITE – MANGERITE – CHARNOCKITE – GRANITE (AMCG) SUITES. The Canadian Mineralogist 2010;; 48 (4): 729–750. doi: https://doi.org/10.3749/canmin.48.4.729
302	LEAD-ANTIMONY-SULFOSALTS-FROM-TUSCANY-ITALY-VIII.html	Paolo Orlandi, Alain Meerschaut, Yves Moëlo, Pierre Palvadeau, Philippe Léone; LEAD–ANTIMONY SULFOSALTS FROM TUSCANY (ITALY). VIII. ROUXELITE, Cu2HgPb22Sb28S64(O,S)2, A NEW SULFOSALT FROM BUCA DELLA VENA MINE, APUAN ALPS: DEFINITION AND CRYSTAL STRUCTURE. The Canadian Mineralogist 2005;; 43 (3): 919–933. doi: https://doi.org/10.2113/gscanmin.43.3.919
303	LEAD-ANTIMONY-SULFOSALTS-FROM-TUSCANY-ITALY-XI-THE.html	Yves Moëlo, Paolo Orlandi, Catherine Guillot-Deudon, Cristian Biagioni, Werner Paar, Michel Evain; LEAD–ANTIMONY SULFOSALTS FROM TUSCANY (ITALY). XI. THE NEW MINERAL SPECIES PARASTERRYITE, Ag4Pb20(Sb14.5As9.5)∑24S58, AND ASSOCIATED STERRYITE, Cu(Ag,Cu)3Pb19(Sb,As)22(As–As)S56, FROM THE POLLONE MINE, TUSCANY, ITALY . The Canadian Mineralogist 2011;; 49 (2): 623–638. doi: https://doi.org/10.3749/canmin.49.2.623
304	LECOQITE-Y-Na3Y-CO3-3-6H2O-A-NEW-MINERAL-SPECIES.html	Igor V. Pekov, Nikita V. Chukanov, Natalia V. Zubkova, Dmitry A. Ksenofontov, László Horváth, Aleksandr E. Zadov, Dmitry Yu. Pushcharovsky; LECOQITE-(Y), Na3Y(CO3)3·6H2O, A NEW MINERAL SPECIES FROM MONT SAINT-HILAIRE, QUEBEC, CANADA. The Canadian Mineralogist 2010;; 48 (1): 95–104. doi: https://doi.org/10.3749/canmin.48.1.95
305	LEMANSKIITE-NaCaCu5-AsO4-4Cl-5H2O-A-NEW-MINERAL.html	Petr Ondruš, František Veselovský, Roman Skála, Jiří Sejkora, Richard Pažout, Jiří Frýda, Ananda Gabašová, Josef Vajdak; LEMANSKIITE, NaCaCu5(AsO4)4Cl·5H2O, A NEW MINERAL SPECIES FROM THE ABUNDANCIA MINE, CHILE. The Canadian Mineralogist 2006;; 44 (2): 523–531. doi: https://doi.org/10.2113/gscanmin.44.2.523
306	LENAITE-FROM-THE-GIES-GOLD-SILVER-TELLURIDE.html	Luca Bindi, Paul G. Spry, Giovanni Pratesi; LENAITE FROM THE GIES GOLD–SILVER TELLURIDE DEPOSIT, JUDITH MOUNTAINS, MONTANA, USA: OCCURRENCE, COMPOSITION, AND CRYSTAL STRUCTURE. The Canadian Mineralogist 2006;; 44 (1): 207–212. doi: https://doi.org/10.2113/gscanmin.44.1.207
307	LIDDICOATITE-AND-ASSOCIATED-SPECIES-FROM-THE.html	Andrew G. Tindle, Julie B. Selway, Fred W. Breaks; LIDDICOATITE AND ASSOCIATED SPECIES FROM THE MCCOMBE SPODUMENE-SUBTYPE RARE-ELEMENT GRANITIC PEGMATITE, NORTHWESTERN ONTARIO, CANADA. The Canadian Mineralogist 2005;; 43 (2): 769–793. doi: https://doi.org/10.2113/gscanmin.43.2.769
308	LITOCHLEBITE-Ag2PbBi4Se8-A-NEW-SELENIDE-MINERAL.html	Jiří Sejkora, Emil Makovicky, Dan Topa, Hubert Putz, Georg Zagler, Jakub Plášil; LITOCHLEBITE, Ag2PbBi4Se8, A NEW SELENIDE MINERAL SPECIES FROM ZÁLESÍ, CZECH REPUBLIC: DESCRIPTION AND CRYSTAL STRUCTURE. The Canadian Mineralogist 2011;; 49 (2): 639–650. doi: https://doi.org/10.3749/canmin.49.2.639
309	LONDONITE-FROM-THE-URALS-AND-NEW-ASPECTS-OF-THE.html	Igor V. Pekov, Olga V. Yakubovich, Werner Massa, Nikita V. Chukanov, Natalia N. Kononkova, Atali A. Agakhanov, Vladimir Yu. Karpenko; LONDONITE FROM THE URALS, AND NEW ASPECTS OF THE CRYSTAL CHEMISTRY OF THE RHODIZITE–LONDONITE SERIES. The Canadian Mineralogist 2010;; 48 (2): 241–254. doi: https://doi.org/10.3749/canmin.48.2.241
310	LOW-Al-TOURMALINES-OF-THE-SCHORL-DRAVITE.html	Peter Bačík, Pavel Uher, Milan Sýkora, Jozef Lipka; LOW-Al TOURMALINES OF THE SCHORL–DRAVITE – POVONDRAITE SERIES IN REDEPOSITED TOURMALINITES FROM THE WESTERN CARPATHIANS, SLOVAKIA. The Canadian Mineralogist 2008;; 46 (5): 1117–1129. doi: https://doi.org/10.3749/canmin.46.5.1117
311	LOW-PRESSURE-DIFFERENTIATION-OF-MELANEPHELINITIC.html	Miguel Angel Galliski, Raúl Lira, Michael J. Dorais; LOW-PRESSURE DIFFERENTIATION OF MELANEPHELINITIC MAGMA AND THE ORIGIN OF IJOLITE PEGMATITES AT LA MADERA, CÓRDOBA, ARGENTINA. The Canadian Mineralogist 2004;; 42 (6): 1799–1823. doi: https://doi.org/10.2113/gscanmin.42.6.1799
312	MACROCRYSTALS-OF-Pt-Fe-ALLOY-FROM-THE-KONDYOR-PGE.html	Galina G. Shcheka, Bernd Lehmann, Eike Gierth, Karsten Gömann, Alex Wallianos; MACROCRYSTALS OF Pt–Fe ALLOY FROM THE KONDYOR PGE PLACER DEPOSIT, KHABAROVSKIY KRAY, RUSSIA: TRACE-ELEMENT CONTENT, MINERAL INCLUSIONS AND REACTION ASSEMBLAGES. The Canadian Mineralogist 2004;; 42 (2): 601–617. doi: https://doi.org/10.2113/gscanmin.42.2.601
313	MAGMA-IN-A-BEAKER-ANALOG-EXPERIMENTS-WITH-WATER.html	John B. Brady; MAGMA IN A BEAKER: ANALOG EXPERIMENTS WITH WATER AND VARIOUS SALTS OR SUGAR FOR TEACHING IGNEOUS PETROLOGY. The Canadian Mineralogist 2009;; 47 (2): 457–471. doi: https://doi.org/10.3749/canmin.47.2.457
314	MAGMA-INTERACTIONS-IN-THE-DEER-ISLE-GRANITE.html	Daniel R. Lux, Benjamin Hooks, David Gibson, John P. Hogan; MAGMA INTERACTIONS IN THE DEER ISLE GRANITE COMPLEX, MAINE: FIELD AND TEXTURAL EVIDENCE. The Canadian Mineralogist 2007;; 45 (1): 131–146. doi: https://doi.org/10.2113/gscanmin.45.1.131
315	MAGMATIC-AND-STRUCTURAL-EVOLUTION-OF-AN.html	James S. Scoates, Donald H. Lindsley, B. Ronald Frost; MAGMATIC AND STRUCTURAL EVOLUTION OF AN ANORTHOSITIC MAGMA CHAMBER: THE POE MOUNTAIN INTRUSION, LARAMIE ANORTHOSITE COMPLEX, WYOMING. The Canadian Mineralogist 2010;; 48 (4): 851–885. doi: https://doi.org/10.3749/canmin.48.4.851
316	MAGNESIOPASCOITE-A-NEW-MEMBER-OF-THE-PASCOITE.html	Anthony R. Kampf, Ian M. Steele; MAGNESIOPASCOITE, A NEW MEMBER OF THE PASCOITE GROUP: DESCRIPTION AND CRYSTAL STRUCTURE. The Canadian Mineralogist 2008;; 46 (3): 679–686. doi: https://doi.org/10.3749/canmin.46.3.679
317	MANGANESE-RICH-ASSEMBLAGES-IN-THE-BARRHORN-UNIT.html	Joël Brugger, Nicolas Meisser; MANGANESE-RICH ASSEMBLAGES IN THE BARRHORN UNIT, TURTMANNTAL, CENTRAL ALPS, SWITZERLAND. The Canadian Mineralogist 2006;; 44 (1): 229–248. doi: https://doi.org/10.2113/gscanmin.44.1.229
318	MANGANILVAITE-CaFe2-Fe3-Mn-Fe2-Si2O7-O-OH-A-NEW.html	Ivan K. Bonev, Rossitsa D. Vassileva, Nikolay Zotov, Kalin Kouzmanov; MANGANILVAITE, CaFe2+Fe3+(Mn, Fe2+)(Si2O7)O(OH), A NEW MINERAL OF THE ILVAITE GROUP FROM Pb–Zn SKARN DEPOSITS IN THE RHODOPE MOUNTAINS, BULGARIA. The Canadian Mineralogist 2005;; 43 (3): 1027–1042. doi: https://doi.org/10.2113/gscanmin.43.3.1027
319	MANGANOKUKISVUMITE-A-NEW-MINERAL-SPECIES-FROM-MONT.html	Robert A. Gault, T. Scott Ercit, Joel D. Grice, Jerry Van Velthuizen; MANGANOKUKISVUMITE, A NEW MINERAL SPECIES FROM MONT SAINT-HILAIRE, QUEBEC. The Canadian Mineralogist 2004;; 42 (3): 781–785. doi: https://doi.org/10.2113/gscanmin.42.3.781
320	MANITOBAITE-Na16-Mn2-25-Al8-PO4-30-A-NEW-PHOSPHATE.html	T. Scott Ercit, Kimberly T. Tait, Mark A. Cooper, Yassir Abdu, Neil A. Ball, Alan J. Anderson, Petr Černý, Frank C. Hawthorne, Miguel Galliski; MANITOBAITE, Na16 Mn2+25 Al8 (PO4)30, A NEW PHOSPHATE MINERAL SPECIES FROM CROSS LAKE, MANITOBA, CANADA. The Canadian Mineralogist 2010;; 48 (6): 1455–1463. doi: https://doi.org/10.3749/canmin.48.5.1455
321	MARTYITE-A-NEW-MINERAL-SPECIES-RELATED-TO.html	Anthony R. Kampf, Ian M. Steele; MARTYITE, A NEW MINERAL SPECIES RELATED TO VOLBORTHITE: DESCRIPTION AND CRYSTAL STRUCTURE. The Canadian Mineralogist 2008;; 46 (3): 687–692. doi: https://doi.org/10.3749/canmin.46.3.687
322	MAZZETTIITE-Ag3HgPbSbTe5-A-NEW-MINERAL-SPECIES.html	Luca Bindi, Curzio Cipriani; MAZZETTIITE, Ag3HgPbSbTe5, A NEW MINERAL SPECIES FROM FINDLEY GULCH, SAGUACHE COUNTY, COLORADO, USA. The Canadian Mineralogist 2004;; 42 (6): 1739–1743. doi: https://doi.org/10.2113/gscanmin.42.6.1739
323	MEIONITE-RIETVELD-STRUCTURE-REFINEMENT-29Si-MAS.html	Barbara L. Sherriff, Elena V. Sokolova, Yurii K. Kabalov, David M. Jenkins, Gerald Kunath-Fandrei, Steffen Goetz, Christian Jäger, Julius Schneider; MEIONITE: RIETVELD STRUCTURE-REFINEMENT, 29Si MAS AND 27Al SATRAS NMR SPECTROSCOPY, AND COMMENTS ON THE MARIALITE–MEIONITE SERIES. The Canadian Mineralogist 2000;; 38 (5): 1201–1213. doi: https://doi.org/10.2113/gscanmin.38.5.1201
324	MELILITE-BEARING-AND-MELILITE-FREE-ROCK-SERIES-IN.html	Irene T. Rass; MELILITE-BEARING AND MELILITE-FREE ROCK SERIES IN CARBONATITE COMPLEXES: DERIVATIVES FROM SEPARATE PRIMITIVE MELTS. The Canadian Mineralogist 2008;; 46 (4): 951–969. doi: https://doi.org/10.3749/canmin.46.4.951
325	MENZERITE-Y-A-NEW-SPECIES-Y-REE-Ca-Fe2-2-Mg-Fe2.html	Edward S. Grew, Jeffrey H. Marsh, Martin G. Yates, Biljana Lazic, Thomas Armbruster, Andrew Locock, Samuel W. Bell, M. Darby Dyar, Heinz-Jürgen Bernhardt, Olaf Medenbach; MENZERITE-(Y), A NEW SPECIES, {(Y,REE)(Ca,Fe2+)2}[(Mg,Fe2+)(Fe3+,Al)](Si3)O12, FROM A FELSIC GRANULITE, PARRY SOUND, ONTARIO, AND A NEW GARNET END-MEMBER, {Y2Ca}[Mg2](Si3)O12. The Canadian Mineralogist 2010;; 48 (5): 1171–1193. doi: https://doi.org/10.3749/canmin.48.5.1171
