	score
F63B60BD93BED600C2408736A975B06E11926FF7	0.6544596354166666
25AAB5647A76CF56EB5826571D98556292882B43	0.7599826388888888
00E49036208DDD485ABA2DA590CA601CCB95415F	0.522216796875
F0B03AC18F14527A77C8FED53623AC560AD6D235	0.730224609375
C431E8857ED2C7FDEEB905ABE73C6EA791C61CEB	0.75322265625
579F0A5663DD283EDED626135E2AC31267495418	0.545989990234375
FE065EFEBB6F284D2A467B6CA01C124D5668699E	0.7959681919642857
E281CDA165BD64568D2A5454B99362E8BAB9DD12	0.6920166015625
82940894EFC9170C9E9C825AD28796B4DB3E2B78	0.6072998046875
05566D9AAA6B8F04F71A2EDC9E2D2CEE694B5C2E	0.79296875
9EC1F2B7D93DCA9FC67EBE7F90845236AAE042D2	0.5784690163352273
916290C24DF088EB28001F13B36696D017751698	0.81982421875
87D22DA3BE4489F3042585253DD8A48E2CE8F21C	0.5860595703125
43B8381BFC443D9D98BE0E6A2269F470AC1B1E6D	0.652685546875
234EE9930E730C16C6E70887EF482CEC487BFB58	0.65322265625
F0A5572AA28560BF0CCC607FF60AEB27D5947166	0.8092041015625
C1BD4C30177426A2C83F5314C98984BAEF4A6E3D	0.5556640625
D1DA88387DA7BD278D18E1D578C55E17BC2779EC	0.7152099609375
793BCEF6328B971EDA34142835821D7182D9EFAC	0.593017578125
059B19873B603FF1C42BE3A1B0A546EA63E4F9BD	0.7551047585227273
69C62E5AE324B20A08D9E692D7E4868A7920277F	0.66510009765625
FBAA08B38AB6FB32238B14357BF7ECFE03ECEDC7	0.7644856770833334
228B0820A360B43AB915DAF17DA3735F02560782	0.672119140625
E1C50C831DE9C8CB575E3BA7121C7EF76DF3F0F1	0.731201171875
E8685C2EA34C4D491D382C53ADC8B09752454036	0.77841796875
204BF42E9AFFB81FD3D5E58C11083035B9CF7E8F	0.83447265625
7AC71F35CEFF0D9533995DDF02F97998401C3716	0.723046875
5B705861F449FA68AE978A15D68388FDA42AB65B	0.75341796875
13B1069E37A2163DD60CD7F5699753F1E0AB43FB	0.775537109375
48EC35231EAE11C6AA6E37BD9C8245D46DFE7C11	0.72509765625
F2AB79C880D14E46B26FE583174EAF96FB965921	0.6865900213068182
6F9BF78FD8B5BBA0A75FF2BF12071ADA483EB1BA	0.716552734375
FE0A65C545AD1E3641CE88D63D28E610DE41A9FA	0.77353515625
8655F39F3E467F0FB3CD7B6C3220AEC1C357BE23	0.6909993489583334
B5273B5D4946D870A8FFCCD6CCA93F05A92AB7CC	0.70107421875
29B5EC2C41EF36A2F3253A51ACBF368B7EF1760D	0.7732747395833334
76508D736FA9E8AB129DCC1DFD32EE0F9749083C	0.7474190848214286
89E367FA6D2C450B6976349527C30597D6A00105	0.6978515625
A048F624E847B3BDD05877D31E6DCCFD4999919B	0.7742513020833334
596E14E85E2706DE4387EFD4FA14DBD4A7936AF7	0.75927734375
525CE637F26A27B18A5FDDD7A46ED6F07AA1A365	0.6863606770833334
7C530C52881996BA54BB38CEF2B5070C5F80DDB9	0.63287353515625
8C3B71B4CA438CAAA72D471B409AC4746918CB67	0.7298828125
